"","CT_ID_10","year","parcelpct","privateconflict","socdis","udensity","violence","ISD_nbhd","rperunit","udensity_lag1","udensity_lag2","parcelpct_lag1","parcelpct_lag2","rperunit_lag1","rperunit_lag2","medincome","udensity_lead1","udensity_lead2","parcelpct_lead1","parcelpct_lead2","rperunit_lead1","rperunit_lead2"
"25025090901-2013","25025090901","2013",0.0689655172413793,2.8705636743215,2.60960334029228,0.00121580547112462,28.1837160751566,7,0.00060790273556231,0,0,0,0,0,0,26783,0.00489895897121862,0.00507292327203551,0.172413793103448,0.103448275862069,0.00428658909981629,0.0196575776791376
"25025090901-2014","25025090901","2014",0.172413793103448,3.5732516590097,3.82848392036753,0.00489895897121862,23.9918325676365,7,0.00428658909981629,0.00121580547112462,0,0.0689655172413793,0,0.00060790273556231,0,24726,0.00507292327203551,0.00628930817610063,0.103448275862069,0.172413793103448,0.0196575776791376,0.0383647798742138
"25025090901-2015","25025090901","2015",0.103448275862069,3.37399429016351,1.81676615624189,0.00507292327203551,23.3584220088243,7,0.0196575776791376,0.00489895897121862,0.00121580547112462,0.172413793103448,0.0689655172413793,0.00428658909981629,0.00060790273556231,26660,0.00628930817610063,0.0121250797702616,0.172413793103448,0.241379310344828,0.0383647798742138,0.0312699425654116
"25025090901-2016","25025090901","2016",0.172413793103448,5.1907604464054,1.29769011160135,0.00628930817610063,19.4653516740202,7,0.0383647798742138,0.00507292327203551,0.00489895897121862,0.103448275862069,0.172413793103448,0.0196575776791376,0.00428658909981629,27578,0.0121250797702616,NA,0.241379310344828,NA,0.0312699425654116,NA
"25025090901-2017","25025090901","2017",0.241379310344828,2.5953802232027,0.51907604464054,0.0121250797702616,17.1295094731378,7,0.0312699425654116,0.00628930817610063,0.00507292327203551,0.172413793103448,0.103448275862069,0.0383647798742138,0.0196575776791376,28036,NA,NA,NA,NA,NA,NA
"25025091001-2011","25025091001","2011",0.00148588410104012,10.4377104377104,12.1212121212121,0.000741289844329133,34.006734006734,7,0.00148257968865827,NA,NA,NA,NA,NA,NA,63938,0,0.0111441307578009,0,0.0178306092124814,0,0.114413075780089
"25025091001-2012","25025091001","2012",0,13.7204850031908,10.8487555839183,0,26.4837268666241,7,0,0.000741289844329133,NA,0.00148588410104012,NA,0.00148257968865827,NA,59103,0.0111441307578009,0.00735835172921266,0.0178306092124814,0.0133729569093611,0.114413075780089,0.318616629874908
"25025091001-2013","25025091001","2013",0.0178306092124814,13.0556419023935,11.1905502020516,0.0111441307578009,34.5041964563258,7,0.114413075780089,0,0.000741289844329133,0,0.00148588410104012,0,0.00148257968865827,62283,0.00735835172921266,0.0143061516452074,0.0133729569093611,0.025260029717682,0.318616629874908,0.715307582260372
"25025091001-2014","25025091001","2014",0.0133729569093611,18.2549504950495,13.6138613861386,0.00735835172921266,34.3440594059406,7,0.318616629874908,0.0111441307578009,0,0.0178306092124814,0,0.114413075780089,0,66250,0.0143061516452074,0.0185847033595425,0.025260029717682,0.0297176820208024,0.715307582260372,0.802716225875625
"25025091001-2015","25025091001","2015",0.025260029717682,17.0715692711753,13.7885751805647,0.0143061516452074,26.9205515430072,7,0.715307582260372,0.00735835172921266,0.0111441307578009,0.0133729569093611,0.0178306092124814,0.318616629874908,0.114413075780089,64000,0.0185847033595425,0.0190995907230559,0.0297176820208024,0.0312035661218425,0.802716225875625,0.789222373806276
"25025091001-2016","25025091001","2016",0.0297176820208024,14.7734734077479,8.53578463558766,0.0185847033595425,26.9205515430072,7,0.802716225875625,0.0143061516452074,0.00735835172921266,0.025260029717682,0.0133729569093611,0.715307582260372,0.318616629874908,74215,0.0190995907230559,NA,0.0312035661218425,NA,0.789222373806276,NA
"25025091001-2017","25025091001","2017",0.0312035661218425,15.7583716349311,12.4753775443204,0.0190995907230559,26.2639527248851,7,0.789222373806276,0.0185847033595425,0.0143061516452074,0.0297176820208024,0.025260029717682,0.802716225875625,0.715307582260372,83550,NA,NA,NA,NA,NA,NA
"25025091100-2011","25025091100","2011",0.00728155339805825,11.8983234180638,12.0786010456102,0.00322234156820623,23.9769244636741,7,0,NA,NA,NA,NA,NA,NA,63944,0.00157977883096367,0.0031496062992126,0.00364077669902913,0.00728155339805825,0,0
"25025091100-2012","25025091100","2012",0.00364077669902913,13.3962264150943,10,0.00157977883096367,32.0754716981132,7,0,0.00322234156820623,NA,0.00728155339805825,NA,0,NA,54413,0.0031496062992126,0.00686378035902851,0.00728155339805825,0.0133495145631068,0,0.0258711721224921
"25025091100-2013","25025091100","2013",0.00728155339805825,11.502647434727,10.7723206134745,0.0031496062992126,23.5530399853935,7,0,0.00157977883096367,0.00322234156820623,0.00364077669902913,0.00728155339805825,0,0,75180,0.00686378035902851,0.0100857286938981,0.0133495145631068,0.0218446601941748,0.0258711721224921,0.125567322239032
"25025091100-2014","25025091100","2014",0.0133495145631068,10.9063557728469,9.21399022188793,0.00686378035902851,23.1289958631064,7,0.0258711721224921,0.0031496062992126,0.00157977883096367,0.00728155339805825,0.00364077669902913,0,0,61506,0.0100857286938981,0.0129935032483758,0.0218446601941748,0.0254854368932039,0.125567322239032,0.301349325337331
"25025091100-2015","25025091100","2015",0.0218446601941748,15.4639175257732,7.13719270420301,0.0100857286938981,15.6621728786677,7,0.125567322239032,0.00686378035902851,0.0031496062992126,0.0133495145631068,0.00728155339805825,0.0258711721224921,0,62354,0.0129935032483758,0.0217721518987342,0.0254854368932039,0.0497572815533981,0.301349325337331,0.47493670886076
"25025091100-2016","25025091100","2016",0.0254854368932039,9.71451229183188,6.74068199841396,0.0129935032483758,20.8168120539255,7,0.301349325337331,0.0100857286938981,0.00686378035902851,0.0218446601941748,0.0133495145631068,0.125567322239032,0.0258711721224921,67150,0.0217721518987342,NA,0.0497572815533981,NA,0.47493670886076,NA
"25025091100-2017","25025091100","2017",0.0497572815533981,7.53370340999207,4.9563838223632,0.0217721518987342,11.4988104678826,7,0.47493670886076,0.0129935032483758,0.0100857286938981,0.0254854368932039,0.0218446601941748,0.301349325337331,0.125567322239032,77500,NA,NA,NA,NA,NA,NA
"25025091200-2011","25025091200","2011",0,18.4585492227979,14.5725388601036,0,46.9559585492228,7,0,NA,NA,NA,NA,NA,NA,66463,0.00246710526315789,0.00481927710843374,0.00625,0.0125,0.000822368421052632,0.00160642570281125
"25025091200-2012","25025091200","2012",0.00625,13.8932743921692,22.1029365329965,0.00246710526315789,35.9962109251658,7,0.000822368421052632,0,NA,0,NA,0,NA,64952,0.00481927710843374,0.00471698113207547,0.0125,0.0125,0.00160642570281125,0.0424528301886792
"25025091200-2013","25025091200","2013",0.0125,21.5982721382289,10.1820425794508,0.00481927710843374,45.9734649799445,7,0.00160642570281125,0.00246710526315789,0,0.00625,0,0.000822368421052632,0,67941,0.00471698113207547,0.00757002271006813,0.0125,0.0208333333333333,0.0424528301886792,0.102952308856927
"25025091200-2014","25025091200","2014",0.0125,19.3835398792501,11.4394661582459,0.00471698113207547,38.1315538608198,7,0.0424528301886792,0.00481927710843374,0.00246710526315789,0.0125,0.00625,0.00160642570281125,0.000822368421052632,70798,0.00757002271006813,0.0129179331306991,0.0208333333333333,0.0354166666666667,0.102952308856927,0.219604863221884
"25025091200-2015","25025091200","2015",0.0208333333333333,16.8762409000662,10.9199205823958,0.00757002271006813,39.7088021178028,7,0.102952308856927,0.00471698113207547,0.00481927710843374,0.0125,0.0125,0.0424528301886792,0.00160642570281125,66836,0.0129179331306991,0.0107941403238242,0.0354166666666667,0.0291666666666667,0.219604863221884,0.171164225134927
"25025091200-2016","25025091200","2016",0.0354166666666667,22.5016545334216,7.27994705493051,0.0129179331306991,38.3851753805427,7,0.219604863221884,0.00757002271006813,0.00471698113207547,0.0208333333333333,0.0125,0.102952308856927,0.0424528301886792,64280,0.0107941403238242,NA,0.0291666666666667,NA,0.171164225134927,NA
"25025091200-2017","25025091200","2017",0.0291666666666667,9.59629384513567,7.61085373924553,0.0107941403238242,31.4361350099272,7,0.171164225134927,0.0129179331306991,0.00757002271006813,0.0354166666666667,0.0208333333333333,0.219604863221884,0.102952308856927,83750,NA,NA,NA,NA,NA,NA
"25025091300-2011","25025091300","2011",0,20.1980198019802,6.73267326732673,0,49.1089108910891,7,0,NA,NA,NA,NA,NA,NA,30691,0,0,0,0,0,0
"25025091300-2012","25025091300","2012",0,16.6473093302362,11.2272551296942,0,49.1676345334882,7,0,0,NA,0,NA,0,NA,31760,0,0,0,0,0,0
"25025091300-2013","25025091300","2013",0,25.0385208012327,9.63020030816641,0,60.4776579352851,7,0,0,0,0,0,0,0,35347,0,0.00108695652173913,0,0.00239234449760766,0,0
"25025091300-2014","25025091300","2014",0,12.9821958456973,14.4658753709199,0,37.8338278931751,7,0,0,0,0,0,0,0,34922,0.00108695652173913,0.00216684723726977,0.00239234449760766,0.00478468899521531,0,0.0162513542795233
"25025091300-2015","25025091300","2015",0.00239234449760766,25.4005470887065,8.2063305978898,0.00108695652173913,43.3763188745604,7,0,0,0,0,0,0,0,35647,0.00216684723726977,0.00327510917030568,0.00478468899521531,0.00478468899521531,0.0162513542795233,0.0556768558951965
"25025091300-2016","25025091300","2016",0.00478468899521531,17.5849941383353,10.1602188354826,0.00216684723726977,40.6408753419304,7,0.0162513542795233,0.00108695652173913,0,0.00239234449760766,0,0,0,35938,0.00327510917030568,NA,0.00478468899521531,NA,0.0556768558951965,NA
"25025091300-2017","25025091300","2017",0.00478468899521531,18.757327080891,10.5509964830012,0.00327510917030568,41.4224306369676,7,0.0556768558951965,0.00216684723726977,0.00108695652173913,0.00478468899521531,0.00239234449760766,0.0162513542795233,0,31161,NA,NA,NA,NA,NA,NA
"25025091400-2011","25025091400","2011",0,23.3347475604582,8.90963088672041,0,53.8820534577853,7,0,NA,NA,NA,NA,NA,NA,27708,0,0,0,0,0,0
"25025091400-2012","25025091400","2012",0,14.5705521472393,6.51840490797546,0,55.2147239263804,7,0,0,NA,0,NA,0,NA,26339,0,0,0,0,0,0
"25025091400-2013","25025091400","2013",0,24.9908122013965,6.24770305034914,0,58.4343991179713,7,0,0,0,0,0,0,0,30474,0,0.00100300902708124,0,0.00206611570247934,0,0.00200601805416249
"25025091400-2014","25025091400","2014",0,14.2276422764228,6.43631436314363,0,47.7642276422764,7,0,0,0,0,0,0,0,33242,0.00100300902708124,0.000987166831194472,0.00206611570247934,0.00206611570247934,0.00200601805416249,0
"25025091400-2015","25025091400","2015",0.00206611570247934,13.9203625768857,3.56102298478472,0.00100300902708124,35.6102298478472,7,0.00200601805416249,0,0,0,0,0,0,36625,0.000987166831194472,0,0.00206611570247934,0,0,0
"25025091400-2016","25025091400","2016",0.00206611570247934,14.8915506636452,10.0356102298478,0.000987166831194472,33.9915830365814,7,0,0.00100300902708124,0,0.00206611570247934,0,0.00200601805416249,0,42647,0,NA,0,NA,0,NA
"25025091400-2017","25025091400","2017",0,13.2729038523794,6.47458724506313,0,33.9915830365814,7,0,0.000987166831194472,0.00100300902708124,0.00206611570247934,0.00206611570247934,0,0.00200601805416249,45598,NA,NA,NA,NA,NA,NA
"25025091500-2011","25025091500","2011",0,14.4381669805399,5.23121992048546,0,31.1780707260933,7,0,NA,NA,NA,NA,NA,NA,41810,0.00113700966458215,0.00113895216400911,0.00313479623824451,0.00313479623824451,0.0119386014781126,0.0250569476082005
"25025091500-2012","25025091500","2012",0.00313479623824451,12.7816291161179,3.46620450606586,0.00113700966458215,34.4454072790295,7,0.0119386014781126,0,NA,0,NA,0,NA,43700,0.00113895216400911,0.00455580865603645,0.00313479623824451,0.0109717868338558,0.0250569476082005,0.0370159453302961
"25025091500-2013","25025091500","2013",0.00313479623824451,17.4963549260571,4.99895855030202,0.00113895216400911,38.1170589460529,7,0.0250569476082005,0.00113700966458215,0,0.00313479623824451,0,0.0119386014781126,0,43681,0.00455580865603645,0.00445682451253482,0.0109717868338558,0.0125391849529781,0.0370159453302961,0.0729805013927577
"25025091500-2014","25025091500","2014",0.0109717868338558,16.4169915862918,4.51467268623025,0.00455580865603645,34.0652575415555,7,0.0370159453302961,0.00113895216400911,0.00113700966458215,0.00313479623824451,0.00313479623824451,0.0250569476082005,0.0119386014781126,44536,0.00445682451253482,0.00555555555555556,0.0125391849529781,0.0156739811912226,0.0729805013927577,0.0916666666666667
"25025091500-2015","25025091500","2015",0.0125391849529781,22.8582404917403,4.99423741836343,0.00445682451253482,38.8013830195928,7,0.0729805013927577,0.00455580865603645,0.00113895216400911,0.0109717868338558,0.00313479623824451,0.0370159453302961,0.0250569476082005,46165,0.00555555555555556,0.0113944655453066,0.0156739811912226,0.0313479623824451,0.0916666666666667,0.231144872490505
"25025091500-2016","25025091500","2016",0.0156739811912226,19.208605455244,6.72301190933538,0.00555555555555556,38.033038801383,7,0.0916666666666667,0.00445682451253482,0.00455580865603645,0.0125391849529781,0.0109717868338558,0.0729805013927577,0.0370159453302961,48678,0.0113944655453066,NA,0.0313479623824451,NA,0.231144872490505,NA
"25025091500-2017","25025091500","2017",0.0313479623824451,20.3611217825586,5.18632347291587,0.0113944655453066,23.6265847099501,7,0.231144872490505,0.00555555555555556,0.00445682451253482,0.0156739811912226,0.0125391849529781,0.0916666666666667,0.0729805013927577,52333,NA,NA,NA,NA,NA,NA
"25025091600-2011","25025091600","2011",0,19.6545562835021,5.06253722453842,0,40.2025014889815,7,0,NA,NA,NA,NA,NA,NA,38116,0,0.00166666666666667,0,0.004,0,0.0375
"25025091600-2012","25025091600","2012",0,20.8768267223382,9.54369221592604,0,45.034297643901,7,0,0,NA,0,NA,0,NA,39115,0.00166666666666667,0.000849617672047579,0.004,0.002,0.0375,0.0271877655055225
"25025091600-2013","25025091600","2013",0.004,23.063276167948,6.5050266114725,0.00166666666666667,47.3092844470727,7,0.0375,0,0,0,0,0,0,36127,0.000849617672047579,0.00248756218905473,0.002,0.006,0.0271877655055225,0.048922056384743
"25025091600-2014","25025091600","2014",0.002,22.6403998823875,6.76271684798589,0.000849617672047579,48.2211114378124,7,0.0271877655055225,0.00166666666666667,0,0.004,0,0.0375,0,38342,0.00248756218905473,0.00164744645799012,0.006,0.004,0.048922056384743,0.0510708401976936
"25025091600-2015","25025091600","2015",0.006,27.7214334009466,5.40906017579446,0.00248756218905473,47.3292765382015,7,0.048922056384743,0.000849617672047579,0.00166666666666667,0.002,0.004,0.0271877655055225,0.0375,37484,0.00164744645799012,0.00794912559618442,0.004,0.02,0.0510708401976936,0.0882352941176471
"25025091600-2016","25025091600","2016",0.004,23.3265720081136,7.77552400270453,0.00164744645799012,39.553752535497,7,0.0510708401976936,0.00248756218905473,0.000849617672047579,0.006,0.002,0.048922056384743,0.0271877655055225,37154,0.00794912559618442,NA,0.02,NA,0.0882352941176471,NA
"25025091600-2017","25025091600","2017",0.02,28.735632183908,12.8465179175118,0.00794912559618442,32.1162947937796,7,0.0882352941176471,0.00164744645799012,0.00248756218905473,0.004,0.006,0.0510708401976936,0.048922056384743,43770,NA,NA,NA,NA,NA,NA
"25025091700-2011","25025091700","2011",0.00205761316872428,20.7359813084112,5.54906542056075,0.000946073793755913,39.7196261682243,7,0,NA,NA,NA,NA,NA,NA,46807,0.000940733772342427,0.000911577028258888,0.00205761316872428,0.00205761316872428,0,0
"25025091700-2012","25025091700","2012",0.00205761316872428,22.1227284698446,4.47721885699236,0.000940733772342427,35.8177508559389,7,0,0.000946073793755913,NA,0.00205761316872428,NA,0,NA,48650,0.000911577028258888,0,0.00205761316872428,0,0,0.0282588878760255
"25025091700-2013","25025091700","2013",0.00205761316872428,23.910411622276,5.44794188861985,0.000911577028258888,57.5060532687651,7,0,0.000940733772342427,0.000946073793755913,0.00205761316872428,0.00205761316872428,0,0,51106,0,0.000896057347670251,0,0.00205761316872428,0.0282588878760255,0.039426523297491
"25025091700-2014","25025091700","2014",0,26.8476621417798,4.82654600301659,0,50.6787330316742,7,0.0282588878760255,0.000911577028258888,0.000940733772342427,0.00205761316872428,0.00205761316872428,0,0,47571,0.000896057347670251,0.00442477876106195,0.00205761316872428,0.0102880658436214,0.039426523297491,0.0557522123893805
"25025091700-2015","25025091700","2015",0.00205761316872428,23.4206471494607,7.70416024653313,0.000896057347670251,41.9106317411402,7,0.039426523297491,0,0.000911577028258888,0,0.00205761316872428,0.0282588878760255,0,41066,0.00442477876106195,0.00528169014084507,0.0102880658436214,0.0102880658436214,0.0557522123893805,0.102112676056338
"25025091700-2016","25025091700","2016",0.0102880658436214,29.2758089368259,4.62249614791988,0.00442477876106195,44.6841294298921,7,0.0557522123893805,0.000896057347670251,0,0.00205761316872428,0,0.039426523297491,0.0282588878760255,40078,0.00528169014084507,NA,0.0102880658436214,NA,0.102112676056338,NA
